종목명,종목코드,연도,분기,기간,보고서유형,재무기준,매출액(억원),영업이익(억원),당기순이익(억원),매출액_단독(억원),영업이익_단독(억원),당기순이익_단독(억원)
서울바이오시스,092190,2021,Q2,2021-Q2_단독,반기보고서(Q2단독),연결(CFS),1311.61,111.55,90.95,1311.61,111.55,90.95
서울바이오시스,092190,2021,Q3,2021-Q3_단독,3분기보고서(Q3단독),연결(CFS),1305.51,93.18,92.73,1305.51,93.18,92.73
서울바이오시스,092190,2021,Q4,2021-FY_누적,사업보고서(FY누적),연결(CFS),4886.77,222.70,208.88,1051.96,-108.52,-111.58
서울바이오시스,092190,2022,Q1,2022-Q1_단독,1분기보고서(Q1단독),연결(CFS),956.42,-153.97,-132.95,956.42,-153.97,-132.95
서울바이오시스,092190,2022,Q2,2022-Q2_단독,반기보고서(Q2단독),연결(CFS),1165.22,-85.05,-127.07,1165.22,-85.05,-127.07
서울바이오시스,092190,2022,Q3,2022-Q3_단독,3분기보고서(Q3단독),연결(CFS),1053.26,-170.58,-296.61,1053.26,-170.58,-296.61
서울바이오시스,092190,2022,Q4,2022-FY_누적,사업보고서(FY누적),연결(CFS),4387.92,-621.18,-936.90,1213.02,-211.57,-380.28
서울바이오시스,092190,2023,Q1,2023-Q1_단독,1분기보고서(Q1단독),연결(CFS),1112.44,-198.42,-235.30,1112.44,-198.42,-235.30
서울바이오시스,092190,2023,Q2,2023-Q2_단독,반기보고서(Q2단독),연결(CFS),1203.18,-142.05,-197.76,1203.18,-142.05,-197.76
서울바이오시스,092190,2023,Q3,2023-Q3_단독,3분기보고서(Q3단독),연결(CFS),1272.91,-198.25,-333.12,1272.91,-198.25,-333.12
서울바이오시스,092190,2023,Q4,2023-FY_누적,사업보고서(FY누적),연결(CFS),5039.61,-729.50,-1016.95,1451.08,-190.77,-250.77
서울바이오시스,092190,2024,Q1,2024-Q1_단독,1분기보고서(Q1단독),연결(CFS),1477.35,-39.81,-159.73,1477.35,-39.81,-159.73
서울바이오시스,092190,2024,Q2,2024-Q2_단독,반기보고서(Q2단독),연결(CFS),1883.46,62.84,421.28,1883.46,62.84,421.28
서울바이오시스,092190,2024,Q3,2024-Q3_단독,3분기보고서(Q3단독),연결(CFS),1843.11,52.17,95.21,1843.11,52.17,95.21
