종목명,종목코드,시장,파일명,raw_url
인터플렉스,051370,KOSDAQ,KOSDAQ_351_400.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_351_400.csv
피씨디렉트,051380,KOSDAQ,KOSDAQ_351_400.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_351_400.csv
YW,051390,KOSDAQ,KOSDAQ_351_400.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_351_400.csv
나라엠앤디,051490,KOSDAQ,KOSDAQ_351_400.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_351_400.csv
CJ프레시웨이,051500,KOSDAQ,KOSDAQ_351_400.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_351_400.csv
한전KPS,051600,KOSPI,KOSPI_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_501_550.csv
진양화학,051630,KOSPI,KOSPI_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_501_550.csv
큐로홀딩스,051780,KOSDAQ,KOSDAQ_351_400.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_351_400.csv
LG생활건강,051900,KOSPI,KOSPI_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_501_550.csv
LG화학,051910,KOSPI,KOSPI_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_501_550.csv
중앙첨단소재,051980,KOSDAQ,KOSDAQ_351_400.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_351_400.csv
에스티큐브,052020,KOSDAQ,KOSDAQ_351_400.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_351_400.csv
iMBC,052220,KOSDAQ,KOSDAQ_351_400.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_351_400.csv
현대바이오랜드,052260,KOSDAQ,KOSDAQ_351_400.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_351_400.csv
오션인더블유,052300,KOSDAQ,KOSDAQ_351_400.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_351_400.csv
코텍,052330,KOSDAQ,KOSDAQ_351_400.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_351_400.csv
코나아이,052400,KOSDAQ,KOSDAQ_351_400.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_351_400.csv
오성첨단소재,052420,KOSDAQ,KOSDAQ_351_400.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_351_400.csv
아이크래프트,052460,KOSDAQ,KOSDAQ_351_400.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_351_400.csv
한네트,052600,KOSDAQ,KOSDAQ_351_400.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_351_400.csv
한전기술,052690,KOSPI,KOSPI_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_501_550.csv
아모텍,052710,KOSDAQ,KOSDAQ_351_400.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_351_400.csv
아이톡시,052770,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
액토즈소프트,052790,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
아이앤씨,052860,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
KX하이텍,052900,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
바이넥스,053030,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
지에스이,053050,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
세동,053060,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
케이엔솔,053080,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
프리엠스,053160,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
스카이라이프,053210,KOSPI,KOSPI_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_501_550.csv
금강철강,053260,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
구영테크,053270,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
예스24,053280,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
NE능률,053290,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
한국정보인증,053300,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
이니텍,053350,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
세코닉스,053450,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
웹케시,053580,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
프로텍,053610,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
태양,053620,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
한미글로벌,053690,KOSPI,KOSPI_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_501_550.csv
삼보모터스,053700,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
안랩,053800,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
경남제약,053950,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
오상자이엘,053980,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
한국컴퓨터,054040,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
NH농우바이오,054050,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
삼진엘앤디,054090,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
메디콕스,054180,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
이랜텍,054210,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
비츠로시스,054220,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
팬스타엔터프라이즈,054300,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
케이피티유,054410,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
텔레칩스,054450,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
삼영엠텍,054540,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
APS,054620,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
대한뉴팜,054670,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
키이스트,054780,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
아이디스홀딩스,054800,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
한컴위드,054920,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
유신,054930,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
엑사이엔씨,054940,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
제이브이엠,054950,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
테이팩스,055490,KOSPI,KOSPI_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_501_550.csv
신한지주,055550,KOSPI,KOSPI_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_501_550.csv
유진로봇,056080,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
시지메드텍,056090,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
에스에프에이,056190,KOSDAQ,KOSDAQ_051_100.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_051_100.csv
코위버,056360,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
신화인터텍,056700,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
CNT85,056730,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
YBM넷,057030,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
현대홈쇼핑,057050,KOSPI,KOSPI_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_501_550.csv
옴니시스템,057540,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
티사이언티픽,057680,KOSDAQ,KOSDAQ_401_450.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_401_450.csv
멕아이씨에스,058110,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
KNN,058400,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
포스코스틸리온,058430,KOSPI,KOSPI_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_501_550.csv
한주에이알티,058450,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
리노공업,058470,KOSDAQ,KOSDAQ_001_050.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_001_050.csv
에스피지,058610,KOSDAQ,KOSDAQ_051_100.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_051_100.csv
엠게임,058630,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
세아홀딩스,058650,KOSPI,KOSPI_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_501_550.csv
다스코,058730,KOSPI,KOSPI_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_501_550.csv
CMG제약,058820,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
KTcs,058850,KOSPI,KOSPI_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_501_550.csv
KTis,058860,KOSPI,KOSPI_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_501_550.csv
엠로,058970,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
미코,059090,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
아이컴포넌트,059100,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
아진엑스텍,059120,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
메타바이오메드,059210,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
해성에어로보틱스,059270,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
인선이엔티,060150,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
제이케이시냅스,060230,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
스타코링크,060240,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
NHN KCP,060250,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
뉴보텍,060260,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
큐렉소,060280,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
3S,060310,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
LS마린솔루션,060370,KOSDAQ,KOSDAQ_051_100.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_051_100.csv
동양에스텍,060380,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
국일신동,060480,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
에스에이티,060540,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
HC홈센타,060560,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
드림어스컴퍼니,060570,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
씨티씨바이오,060590,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
KH바텍,060720,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
영림원소프트랩,060850,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
에이전트AI,060900,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
HL홀딩스,060980,KOSPI,KOSPI_551_600.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_551_600.csv
알에프텍,061040,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
세나테크놀로지,061090,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
화일약품,061250,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
LB세미콘,061970,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
산일전기,062040,KOSPI,KOSPI_551_600.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_551_600.csv
한국첨단소재,062970,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
컴투스홀딩스,063080,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
종근당바이오,063160,KOSPI,KOSPI_551_600.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_551_600.csv
서울옥션,063170,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
SM Life Design,063440,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
NICE인프라,063570,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
이엘피,063760,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
인크레더블버즈,064090,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
홈캐스트,064240,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
다날,064260,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
인텍플러스,064290,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
현대로템,064350,KOSPI,KOSPI_551_600.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_551_600.csv
LG씨엔에스,064400,KOSPI,KOSPI_551_600.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_551_600.csv
브리지텍,064480,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
테크엘,064520,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
바이오니아,064550,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
티씨케이,064760,KOSDAQ,KOSDAQ_001_050.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_001_050.csv
포니링크,064800,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
케이프,064820,KOSDAQ,KOSDAQ_451_500.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_451_500.csv
에프앤가이드,064850,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
SNT모티브,064960,KOSPI,KOSPI_551_600.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_551_600.csv
지엔코,065060,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
탑엔지니어링,065130,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
대산F&B,065150,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
비엘팜텍,065170,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
신성델타테크,065350,KOSDAQ,KOSDAQ_051_100.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_051_100.csv
위세아이텍,065370,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
에스아이리소스,065420,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
이루온,065440,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
빅텍,065450,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
오리엔트정공,065500,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
휴비츠,065510,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
와이어블,065530,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
삼영이엔씨,065570,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
하이퍼코퍼레이션,065650,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
안트로젠,065660,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
우주일렉트로,065680,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
파커스,065690,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
서호전기,065710,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
CS,065770,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
웰크론,065950,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
하츠,066130,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
큐에스아이,066310,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
체리부로,066360,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
버킷스튜디오,066410,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
아이로보틱스,066430,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
LG전자,066570,KOSPI,KOSPI_551_600.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSPI/KOSPI_551_600.csv
스모트로닉,066590,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
국보디자인,066620,KOSDAQ,KOSDAQ_501_550.csv,https://raw.githubusercontent.com/battlegon/Dalaran/main/data/KOSDAQ/KOSDAQ_501_550.csv
